"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2018,"20-Jul","Mercer","","R3","Insect","Japanese beetle",2,1
2018,"20-Jul","Mercer","","R3","Insect","Grasshopper",1,1
2018,"20-Jul","Mercer","","R3","Insect","Bean leaf beetle",1,1
2018,"20-Jul","Mercer","","R3","Pathogen","Septoria brown spot",1,1
2018,"20-Jul","Centre","","R1","Insect","Japanese beetle",3,1
2018,"20-Jul","Centre","","R1","Insect","Green cloverworm",1,1
2018,"20-Jul","Centre","","R1","Insect","Grasshopper",1,1
2018,"20-Jul","Centre","","R1","Insect","Soybean aphid",3,1
2018,"20-Jul","Centre","","R1","Insect","Spider mite",1,1
2018,"20-Jul","Centre","","R1","Insect","Silver spotted skipper",1,1
2018,"20-Jul","Centre","","R1","Insect","Armyworm",1,1
2018,"20-Jul","Centre","","R1","Pathogen","Frogeye leaf spot",1,1
2018,"20-Jul","Centre","","R1","Pathogen","Alfalfa mosaic virus",1,1
2018,"20-Jul","Centre","","R1","Pathogen","Downy mildew",1,1
2018,"19-Jul","Perry","","R3","Insect","Japanese beetle",2,1
2018,"19-Jul","Perry","","R3","Insect","Grasshopper",1,1
2018,"19-Jul","Perry","","R3","Insect","Bean leaf beetle",1,1
2018,"18-Jul","Dauphin","","V5","Insect","Japanese beetle",2,1
2018,"18-Jul","Lebanon","","R3","Insect","Grasshopper",1,1
2018,"18-Jul","Lebanon","","R3","Insect","Green cloverworm",1,1
2018,"18-Jul","Lebanon","","R3","Insect","Japanese beetle",2,1
2018,"18-Jul","Lebanon","","R3","Pathogen","Septoria brown spot",1,1
2021,"24-Aug","Bradford","Sheshequin","R5","Insect","Japanese beetle",1,1
2021,"24-Aug","Bradford","Sheshequin","R5","Insect","Grasshopper",1,1
2021,"23-Aug","Mercer","Neshannock Falls","R6","Insect","Green cloverworm",1,1
2021,"23-Aug","Mercer","Neshannock Falls","R6","Insect","Bean leaf beetle",1,1
2021,"23-Aug","Mercer","Neshannock Falls","R6","Insect","Grasshopper",1,1
2021,"23-Aug","Mercer","Grove City","R6","Insect","Japanese beetle",1,1
2021,"23-Aug","Mercer","Grove City","R6","Insect","Soybean looper",1,1
2021,"23-Aug","Mercer","Grove City","R6","Insect","Grasshopper",1,1
2021,"23-Aug","Montgomery","Souderton","R6","Insect","Japanese beetle",2,1
2021,"23-Aug","Montgomery","Souderton","R6","Insect","Grasshopper",1,1
2021,"23-Aug","Montgomery","Souderton","R6","Pathogen","Downy mildew",3,1
2021,"23-Aug","Montgomery","Souderton","R6","Pathogen","Septoria brown spot",2,1
2021,"23-Aug","Montgomery","Souderton","R6","Pathogen","Cercospora leaf blight",1,1
2021,"23-Aug","Montgomery","Souderton","R6","Pathogen","Frogeye leaf spot",1,1
2021,"23-Aug","Schuylkill","Berlin","R5","Insect","Japanese beetle",1,1
2021,"23-Aug","Schuylkill","Berlin","R5","Insect","Grasshopper",1,1
2021,"23-Aug","Schuylkill","Berlin","R5","Pathogen","Septoria brown spot",1,1
2021,"23-Aug","Somerset","Berlin","R5","Insect","Japanese beetle",1,1
2021,"23-Aug","Somerset","Berlin","R5","Insect","Grasshopper",1,1
2021,"23-Aug","Somerset","Berlin","R5","Pathogen","Downy mildew",1,1
2021,"23-Aug","Somerset","Berlin","R5","Pathogen","Frogeye leaf spot",1,1
2021,"22-Aug","Potter","Ulysses","R6","Insect","Japanese beetle",1,1
2021,"22-Aug","Potter","Ulysses","R6","Insect","Stink bug",1,1
2021,"22-Aug","Potter","Ulysses","R6","Insect","Soybean aphid",1,1
2021,"22-Aug","Potter","Ulysses","R6","Insect","Grasshopper",1,1
2021,"22-Aug","Potter","Ulysses","R6","Pathogen","White mould",1,1
2021,"22-Aug","Potter","Ulysses","R6","Mammal","Deer",1,1
2021,"22-Aug","Potter","Genesee","R6","Insect","Japanese beetle",1,2
2021,"22-Aug","Potter","Genesee","R6","Insect","Stink bug",1,2
2021,"22-Aug","Potter","Genesee","R6","Insect","Soybean aphid",1,2
2021,"22-Aug","Potter","Genesee","R6","Insect","Grasshopper",1,2
2021,"22-Aug","Potter","Genesee","R6","Pathogen","White mould",1,2
2021,"22-Aug","Potter","Genesee","R6","Mammal","Deer",1,2
2021,"22-Aug","Cameron","Emporium","R6","Insect","Japanese beetle",1,1
2021,"22-Aug","Cameron","Emporium","R6","Insect","Red headed flea beetle",1,1
2021,"22-Aug","Cameron","Emporium","R6","Insect","Soybean aphid",1,1
2021,"22-Aug","Cameron","Emporium","R6","Insect","Stink bug",1,1
2021,"22-Aug","Cameron","Emporium","R6","Pathogen","Septoria brown spot",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Insect","Grasshopper",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Insect","Soybean aphid",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Septoria brown spot",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Downy mildew",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","White mould",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Sudden death syndrome",1,1
2021,"17-Aug","Bradford","Sheshequin","R5","Insect","Japanese beetle",1,1
2021,"17-Aug","Bradford","Sheshequin","R5","Slug","Slug",1,1
2021,"17-Aug","Bradford","Sheshequin","R5","Pathogen","Frogeye leaf spot",1,1
2020,"23-Jun","York","Stewartstown","V3","Insect","Bean leaf beetle",1,1
2020,"23-Jun","York","Stewartstown","V3","Insect","Grasshopper",2,1
2020,"23-Jun","York","Stewartstown","V3","Insect","Mexican bean beetle",1,1
2020,"23-Jun","York","Stewartstown","V3","Pathogen","Septoria brown spot",1,1
2020,"23-Jun","York","Hellam","V4","Insect","Silver spotted skipper",1,1
2020,"23-Jun","York","Hellam","V4","Insect","Grasshopper",2,1
2020,"23-Jun","York","Hellam","V4","Slug","Slug",1,1
2020,"23-Jun","Blair","","V4","Insect","Bean leaf beetle",1,1
2020,"23-Jun","Blair","","V4","Insect","Grasshopper",1,1
2020,"23-Jun","Cambria","Loretto","V2","Insect","Bean leaf beetle",1,1
2020,"22-Jun","Bedford","Cessna","V2","Insect","Bean leaf beetle",1,1
2020,"22-Jun","Somerset","Berlin","V2","Insect","Bean leaf beetle",1,1
2020,"22-Jun","Northumberland","Milton","V4","Insect","Bean leaf beetle",1,1
2020,"22-Jun","Northumberland","Riverside","V4","Insect","Bean leaf beetle",1,1
2020,"22-Jun","Crawford","Woodcock","V3","Insect","Soybean aphid",1,1
2020,"22-Jun","Crawford","Woodcock","V3","Pathogen","Septoria brown spot",1,1
2020,"21-Jun","Lancaster","Southeast Agricultural Research and Extension Center","","Insect","Bean leaf beetle",1,1
2020,"20-Jun","Centre","","V2","Insect","Bean leaf beetle",1,1
2022,"23-Aug","Montgomery","Souderton","R5","Pathogen","Bacterial blight",2,1
2022,"23-Aug","Montgomery","Souderton","R5","Pathogen","Downy mildew",2,1
2022,"22-Aug","Potter","Ellisburg","R6","Insect","Grasshopper",1,1
2022,"22-Aug","Potter","Ellisburg","R6","Insect","Japanese beetle",1,1
2022,"22-Aug","Potter","Ellisburg","R6","Insect","Green stink bug",1,1
2022,"22-Aug","Potter","Ellisburg","R6","Pathogen","Septoria brown spot",1,1
2022,"22-Aug","Potter","Ellisburg","R6","Mammal","Deer ",1,1
2022,"22-Aug","Potter","Ulysses","R5","Insect","Japanese beetle",1,1
2022,"22-Aug","Potter","Ulysses","R5","Insect","Soybean aphid",1,1
2022,"22-Aug","Potter","Ulysses","R5","Pathogen","Septoria brown spot",1,1
2022,"22-Aug","Potter","Ulysses","R5","Mammal","Deer",1,1
2022,"22-Aug","Berks","Brownsville","R4","Insect","Bean leaf beetle",1,1
2022,"22-Aug","Berks","Brownsville","R4","Insect","Grasshopper",1,1
2022,"22-Aug","Berks","Brownsville","R4","Insect","Silver spotted skipper",1,1
2022,"22-Aug","Berks","Brownsville","R4","Insect","Soybean aphid",1,1
2022,"22-Aug","Berks","Brownsville","R4","Pathogen","Septoria brown spot",1,1
2022,"22-Aug","Berks","Brownsville","R4","Pathogen","Frogeye leaf spot",1,1
2022,"22-Aug","Lancaster","Manheim","R6","Insect","Grasshopper",2,1
2022,"22-Aug","Lancaster","Manheim","R6","Pathogen","Septoria brown spot",2,1
2022,"19-Aug","Chester","South Pottstown","R4","Insect","Two spotted spider mite",1,1
2022,"19-Aug","Chester","South Pottstown","R4","Insect","Mexican bean beetle",1,1
2022,"19-Aug","Chester","South Pottstown","R4","Pathogen","Septoria brown spot",1,1
2022,"19-Aug","Chester","South Pottstown","R4","Pathogen","Sudden death syndrome",1,1
2022,"19-Aug","Chester","Parkesburg","R4","Insect","Japanese beetle",1,1
2022,"19-Aug","Chester","Parkesburg","R4","Pathogen","Septoria brown spot",1,1
2021,"21-Jun","Bedford","Paris","V3","Slug","Slug",1,1
2021,"21-Jun","Bedford","Paris","V3","Insect","Bean leaf beetle",1,1
2021,"22-Jun","Bradford","Sheshequin","V4","Slug","Slug",1,1
2021,"21-Jun","Beaver","Fombell","V3","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Beaver","Fombell","V3","Insect","Grasshopper",1,1
2021,"21-Jun","Beaver","Fombell","V3","Pathogen","Bacterial leaf blight",2,1
2021,"21-Jun","Butler","North Washington","V3","Slug","Slug",4,1
2021,"21-Jun","Butler","North Washington","V3","Insect","Bean leaf beetle",2,1
2021,"21-Jun","Butler","Cabot","V3","Slug","Slug",1,1
2021,"21-Jun","Butler","Cabot","V3","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Butler","Cabot","V3","Pathogen","Septoria brown spot",1,1
2021,"21-Jun","Cambria","Portage","V3","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Cambria","Portage","V3","Pathogen","Septoria brown spot",1,1
2021,"21-Jun","Centre","Bellefonte","V2","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Centre","Bellefonte","V2","Insect","Silver spotted skipper",1,1
2021,"21-Jun","Franklin","Mercersburg","V3-V4","Slug","Slug",4,1
2021,"21-Jun","Franklin","Mercersburg","V3-V4","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Lancaster","between Manheim and Lititz","V6","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Lancaster","between Manheim and Lititz","V6","Insect","Slug",1,1
2021,"21-Jun","Lancaster","between Manheim and Lititz","V6","Insect","Brown marmorated stink bug",1,1
2021,"21-Jun","Northumberland","Riverside","V4","Insect","Bean leaf beetle",1,1
2021,"21-Jun","Northumberland","Riverside","V4","Insect","Silver spotted skipper",1,1
2021,"21-Jun","Northumberland","Riverside","V4","Insect","Thrips",1,1
2021,"21-Jun","Northumberland","Riverside","V4","Pathogen","Cercospora leaf blight",1,1
2021,"21-Jun","Northumberland","Riverside","V4","Pathogen","Soybean vein necrosis",1,1
2021,"21-Jun","Potter","Ulysses","V1","Slug","Slug",1,1
2021,"21-Jun","Potter","Ulysses","V1","Mammal","Deer",3,1
2021,"21-Jun","Potter","Genesee","V1-V2","Mammal","Deer",3,1
2021,"21-Jun","Schuylkill","","V2-V3","Mammal","Deer",1,1
2021,"21-Jun","York","Stewartstown","V4","Slug","Slug",1,1
2021,"21-Jun","York","Stewartstown","V4","Insect","Bean leaf beetle",1,1
2021,"21-Jun","York","Stewartstown","V4","Insect","Silver spotted skipper",1,1
2021,"21-Jun","York","Stewartstown","V4","Insect","Grasshopper",2,1
2021,"20-Jun","Cameron","Emporium","V1","Pathogen","Septoria brown spot",1,1
2023,"22-Aug","Centre","Bellefonte","R5","Insect","Bean leaf beetle",1,1
2023,"22-Aug","Centre","Bellefonte","R5","Insect","Japanese beetle",1,1
2023,"22-Aug","Centre","Bellefonte","R5","Insect","Grasshopper",1,1
2023,"22-Aug","Centre","Bellefonte","R5","Pathogen","White mould",3,1
2023,"22-Aug","Centre","Bellefonte","R5","Pathogen","Downy mildew",1,1
2023,"22-Aug","Centre","Bellefonte","R5","Pathogen","Septoria brown spot",2,1
2023,"22-Aug","Centre","Bellefonte","R5","Pathogen","Sudden death syndrome",3,1
2023,"22-Aug","Lebanon","Cornwall","R6","Insect","Grasshopper",1,1
2023,"22-Aug","Lebanon","Cornwall","R6","Insect","Japanese beetle",1,1
2023,"22-Aug","Lebanon","Cornwall","R6","Pathogen","White mould",1,1
2023,"22-Aug","Lebanon","Cornwall","R6","Pathogen","Frogeye leaf spot",2,1
2023,"22-Aug","Lebanon","Cornwall","R6","Pathogen","Sudden death syndrome",1,1
2023,"22-Aug","Lebanon","Cornwall","R6","Pathogen","Soybean vein necrosis",1,1
2023,"15-Aug","Lancaster","Manheim","R5","Insect","Japanese beetle",1,1
2023,"15-Aug","Lancaster","Manheim","R5","Insect","Grasshopper",1,1
2023,"15-Aug","Lancaster","Manheim","R5","Pathogen","Septoria brown spot",2,1
2023,"14-Aug","Montgomery","Souderton","R5","Insect","Soybean aphid",1,1
2023,"14-Aug","Montgomery","Souderton","R5","Pathogen","Septoria brown spot",1,1
2023,"14-Aug","Montgomery","Souderton","R5","Pathogen","Downy mildew",2,1
2023,"13-Aug","Cameron","Emporium","R2","Insect","Bean leaf beetle",1,1
2023,"13-Aug","Cameron","Emporium","R2","Insect","Grasshopper",1,1
2023,"13-Aug","Cameron","Emporium","R2","Insect","Japanese beetle",1,1
2023,"13-Aug","Cameron","Emporium","R2","Pathogen","Brown marmorated stink bug",1,1
2023,"13-Aug","Cameron","Emporium","R2","Pathogen","Septoria brown spot",1,1
2023,"13-Aug","Potter","Genesee","R2-R3","Insect","Japanese beetle",1,1
2023,"13-Aug","Potter","Genesee","R2-R3","Insect","Stink bug",1,1
2023,"13-Aug","Potter","Genesee","R2-R3","Insect","Soybean aphid",1,1
2023,"13-Aug","Potter","Genesee","R2-R3","Insect","Two spotted spider mite",1,1
2023,"13-Aug","Potter","Ulysses","R3","Insect","Japanese beetle",1,1
2023,"13-Aug","Potter","Ulysses","R3","Insect","Brown marmorated stink bug",1,1
2023,"13-Aug","Potter","Ulysses","R3","Mammal","Deer",1,1
2023,"13-Aug","Potter","Ulysses","R2-R3","Pathogen","Septoria brown spot",1,1
2023,"13-Aug","Potter","Genesee","R3","Pathogen","Septoria brown spot",1,1
2023,"12-Aug","Mercer","Volant","R4","Insect","Grasshopper",1,1
2023,"12-Aug","Mercer","Volant","R4","Insect","Japanese beetle",3,1
2023,"12-Aug","Mercer","Volant","R4","Insect","Bean leaf beetle",1,1
2023,"12-Aug","Mercer","Volant","R4","Insect","Brown marmorated stink bug",1,1
2023,"12-Aug","Mercer","Volant","R4","Pathogen","Downy mildew",1,1
2020,"21-Jul","Centre","","R2","Insect","Grasshopper",1,1
2020,"21-Jul","Centre","","R2","Insect","Japanese beetle",1,1
2020,"21-Jul","Centre","","R2","Insect","Silver spotted skipper",1,1
2020,"21-Jul","Centre","","R2","Insect","Potato leafhopper",1,1
2020,"21-Jul","Centre","","R2","Insect","Soybean aphid",1,1
2020,"21-Jul","Centre","","R2","Pathogen","Alfalfa mosaic virus",1,1
2020,"21-Jul","York","Stewartstown","R2","Insect","Japanese beetle",1,1
2020,"21-Jul","York","Stewartstown","R2","Insect","Grasshopper",1,1
2020,"21-Jul","York","Hellam","R2","Insect","Japanese beetle",1,1
2020,"21-Jul","York","Hellam","R2","Insect","Grasshopper",1,1
2020,"21-Jul","York","Hellam","R2","Insect","Green cloverworm",1,1
2020,"21-Jul","York","Hellam","R2","Insect","Mexican bean beetle",1,1
2020,"21-Jul","Perry","","R3","Insect","Grasshopper",1,1
2020,"21-Jul","Perry","","R3","Insect","Silver spotted skipper",1,1
2020,"20-Jul","Bradford","","R2","Insect","Soybean aphid",1,1
2020,"20-Jul","Blair","Sinking Valley","R3","Insect","Grasshopper",1,1
2020,"20-Jul","Blair","Sinking Valley","R3","Insect","Japanese beetle",1,1
2020,"20-Jul","Blair","Sinking Valley","R3","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Blair","Sinking Valley","R3","Pathogen","Septoria brown spot",1,1
2020,"20-Jul","Bedford","Cessna","R3","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Bedford","Cessna","R3","Insect","Japanese beetle",1,1
2020,"20-Jul","Cambria","Loretto","R3","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Cambria","Loretto","R3","Insect","Japanese beetle",1,1
2020,"20-Jul","Cambria","Loretto","R3","Insect","Green cloverworm",1,1
2020,"20-Jul","Somerset","Berlin","R1","Insect","Grasshopper",1,1
2020,"20-Jul","Somerset","Berlin","R1","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Somerset","Berlin","R1","Insect","Japanese beetle",1,1
2020,"20-Jul","Somerset","Berlin","R1","Insect","Red headed flea beetle",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Japanese beetle",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Grasshopper",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Soybean aphid",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Green cloverworm",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Insect","Silver spotted skipper",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Pathogen","Downy mildew",1,1
2020,"20-Jul","Northumberland","Riverside","R2","Pathogen","Frogeye leaf spot",1,1
2020,"20-Jul","Northumberland","Milton","R2","Insect","Japanese beetle",1,1
2020,"20-Jul","Northumberland","Milton","R2","Insect","Grasshopper",1,1
2020,"20-Jul","Northumberland","Milton","R2","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Northumberland","Milton","R2","Insect","Soybean aphid",1,1
2020,"20-Jul","Northumberland","Milton","R2","Insect","Green cloverworm",1,1
2020,"20-Jul","Northumberland","Milton","R2","Pathogen","Downy mildew",1,1
2020,"20-Jul","Crawford","Woodcock","R2","Insect","Japanese beetle",1,1
2020,"20-Jul","Crawford","Woodcock","R2","Insect","Bean leaf beetle",1,1
2020,"20-Jul","Crawford","Woodcock","R2","Insect","Potato leafhopper",1,1
2020,"20-Jul","Crawford","Woodcock","R2","Snail","Snail",1,1
2020,"20-Jul","Crawford","Woodcock","R2","Pathogen","Frogeye leaf spot",1,1
2020,"20-Jul","Schuylkill","","R2","Insect","Grasshopper",1,1
2020,"20-Jul","Schuylkill","","R2","Insect","Japanese beetle",1,1
2020,"20-Jul","Schuylkill","","R2","Insect","Green cloverworm",1,1
2020,"20-Jul","Franklin","Lamesters","R3","Insect","Japanese beetle",1,1
2020,"20-Jul","Franklin","Lamesters","R3","Insect","Silver spotted skipper",1,1
2020,"20-Jul","Franklin","Lamesters","R3","Insect","Grasshopper",1,1
2020,"20-Jul","Fulton","Harrisonville","R3","Insect","Japanese beetle",1,1
2020,"20-Jul","Fulton","Harrisonville","R3","Insect","Grasshopper",1,1
2020,"20-Jul","Fulton","Harrisonville","R3","Insect","Green cloverworm",1,1
2020,"20-Jul","Butler","Cabot","R1","Insect","Japanese beetle",1,1
2020,"20-Jul","Butler","Cabot","R1","Insect","Grasshopper",1,1
2020,"20-Jul","Butler","North Washington","R1","Insect","Japanese beetle",1,1
2020,"20-Jul","Butler","North Washington","R1","Insect","Grasshopper",1,1
2020,"20-Jul","Beaver","Fombell","R1","Insect","Japanese beetle",1,1
2020,"20-Jul","Beaver","Fombell","R1","Mammal","Deer",3,1
2020,"20-Jul","Beaver","Fombell","R1","Pathogen","Cercospora leaf blight",1,1
2020,"19-Jul","Potter","Oswayo","V6-R1","Insect","Japanese beetle",1,1
2020,"19-Jul","Potter","Oswayo","V6-R1","Insect","Grasshopper",1,1
2020,"19-Jul","Potter","Oswayo","V6-R1","Pathogen","Septoria brown spot",1,1
2020,"19-Jul","Potter","Oswayo","V6-R1","Mammal","Deer",1,1
2020,"19-Jul","Potter","Germania","V6-R1","Pathogen","Cercospora leaf blight",1,1
2020,"19-Jul","Potter","Genesee","V6-R1","Mammal","Deer",1,1
2020,"19-Jul","Potter","Germania","V6-R1","Insect","Grasshopper",1,1
2020,"19-Jul","Potter","Germania","V6-R1","Mammal","Deer",1,1
2020,"19-Jul","Potter","Germania","V6-R1","Pathogen","Septoria brown spot",1,1
2020,"19-Jul","Potter","Ulysses","V6-R1","Insect","Japanese beetle",1,1
2020,"19-Jul","Potter","Ulysses","V6-R1","Insect","Grasshopper",1,1
2020,"19-Jul","Potter","Ulysses","V6-R1","Mammal","Deer",1,1
2020,"19-Jul","Potter","Genesee","V6-R1","Insect","Japanese beetle",1,1
2020,"19-Jul","Potter","Genesee","V6-R1","Insect","Grasshopper",1,1
2020,"18-Jul","Lebanon","","R3","Insect","Bean leaf beetle",1,1
2018,"21-Aug","Blair","","V5","Insect","Green stink bug",1,1
2018,"21-Aug","Blair","","V5","Insect","Japanese beetle",1,1
2018,"21-Aug","Blair","","V5","Insect","Soybean aphid",1,1
2018,"21-Aug","Blair","","V5","Insect","Bean leaf beetle",1,1
2018,"21-Aug","Blair","","V5","Pathogen","Septoria brown spot",1,1
2018,"21-Aug","Blair","","V5","Pathogen","Frogeye leaf spot",1,1
2018,"21-Aug","Blair","","V5","Pathogen","Downy mildew",1,1
2018,"21-Aug","Blair","","V5","Pathogen","White mould",1,1
2018,"21-Aug","Armstrong","","R6","Insect","Brown marmorated stink bug",1,1
2018,"21-Aug","Armstrong","","R6","Insect","Green cloverworm",1,1
2018,"21-Aug","Armstrong","","R6","Insect","Japanese beetle",1,1
2018,"21-Aug","Armstrong","","R6","Pathogen","Septoria brown spot",1,1
2018,"21-Aug","Armstrong","","R6","Pathogen","Phyllostica leaf spot",1,1
2018,"21-Aug","Lancaster","","R4-R5","Insect","Bean leaf beetle",1,1
2018,"21-Aug","Lancaster","","R4-R6","Insect","Japanese beetle",1,1
2018,"21-Aug","Lancaster","","R4-R7","Pathogen","Septoria brown spot",1,1
2018,"21-Aug","Lancaster","","R4-R8","Pathogen","Bacterial leaf blight",1,1
2018,"21-Aug","Dauphin","","R4","Insect","Japanese beetle",3,1
2018,"20-Aug","Crawford","","R3","Insect","Japanese beetle",1,1
2018,"20-Aug","Crawford","","R3","Insect","Bean leaf beetle",1,1
2018,"20-Aug","Crawford","","R3","Insect","Soybean aphid",1,1
